city,lat,lng
Macclenny,30.281,-82.1252
Echelon,39.8482,-74.9957
East Grand Rapids,42.9464,-85.6088
Newberry,34.2812,-81.601
Lansing,39.2428,-94.8971
Brookhaven,31.5803,-90.4432
Winfield,37.274,-96.9499
Norwalk,41.4895,-93.6913
Camp Pendleton South,33.2284,-117.3791
Hudson,28.3594,-82.6888
Robinson,31.4501,-97.1201
Newport East,41.5158,-71.2878
Portales,34.1753,-103.3565
Port Washington,43.3847,-87.8852
South Miami,25.7079,-80.2952
Waimea,20.0124,-155.6378
Green River,41.5124,-109.4708
Tremonton,41.7187,-112.1891
Cottage Grove,43.7961,-123.0573
Valley Falls,41.9234,-71.3923
Berkley,39.8045,-105.0281
Robertsville,40.3395,-74.2939
Delavan,42.6281,-88.6324
Vineyard,40.3059,-111.7545
Richfield,43.2372,-88.2413
Port Lavaca,28.6181,-96.6278
Otsego,42.4575,-85.6979
Malvern,34.3734,-92.8205
Cadillac,44.2494,-85.4163
Lake Station,41.5729,-87.2599
Healdsburg,38.6229,-122.8651
Clawson,42.5367,-83.1504
Sandy,45.3986,-122.2692
East Renton Highlands,47.4718,-122.0854
Red Bank,35.1117,-85.2961
Brown Deer,43.1743,-87.975
Crestwood,38.5569,-90.3782
Grants,35.1538,-107.8335
Malibu,34.0368,-118.7845
Smyrna,39.2936,-75.6083
Bucyrus,40.8054,-82.9719
Valencia West,32.1355,-111.1123
Viera East,28.261,-80.715
Newman,37.3157,-121.0211
Tomball,30.0951,-95.6194
Naranja,25.5164,-80.4221
Florida City,25.4418,-80.4685
Wanaque,41.044,-74.29
Scotts Valley,37.0555,-122.0118
View Park-Windsor Hills,33.9955,-118.3484
Robstown,27.7886,-97.6685
Georgetown,33.3595,-79.2958
Lake Los Angeles,34.6097,-117.8339
Arlington,35.2594,-89.668
Somerset,40.005,-79.0778
Excelsior Springs,39.339,-94.24
Diamond Springs,38.692,-120.8391
Kalaoa,19.7369,-156.0122
North Wantagh,40.6983,-73.5086
Cordele,31.9563,-83.7694
Mendota,36.7555,-120.3776
Grafton,43.3204,-87.948
Eufaula,31.9102,-85.1505
Glen Rock,40.9601,-74.1249
Cocoa Beach,28.3326,-80.6274
Clute,29.0256,-95.3975
Tamalpais-Homestead Valley,37.8793,-122.5382
Port St. John,28.4771,-80.7874
Endwell,42.1185,-76.0219
Plano,41.6757,-88.5294
Madison Heights,37.4487,-79.1057
Bothell East,47.8064,-122.1845
Guthrie,35.8428,-97.4357
Dranesville,38.9955,-77.3693
El Campo,29.1987,-96.2724
Accokeek,38.6745,-77.0023
Evanston,41.2602,-110.9646
Pontiac,40.8881,-88.6414
Franklin,39.5538,-84.295
Gold Canyon,33.3715,-111.4369
Cedarburg,43.2991,-87.9887
Claiborne,32.5379,-92.1981
Beachwood,41.4759,-81.503
Seven Hills,41.3805,-81.6737
Upper Montclair,40.8428,-74.2014
Martinsville,40.603,-74.5751
Elk City,35.385,-99.4331
Scottdale,33.795,-84.2634
Silver City,32.7784,-108.2698
Wakefield,38.823,-77.2407
Alum Rock,37.3695,-121.8241
Mitchellville,38.9358,-76.8146
Spirit Lake,43.4176,-95.1109
Woodland Park,38.9985,-105.0594
Bridgeton,38.7673,-90.4275
Mexico,39.1625,-91.8711
Archdale,35.9033,-79.9592
Westwood Lakes,25.7237,-80.3717
Bogalusa,30.7812,-89.8633
Newport,35.9617,-83.1977
Elwood,40.8462,-73.3389
Yeadon,39.9325,-75.2527
Florham Park,40.7773,-74.3953
Wallington,40.8535,-74.1069
Trinity,28.1809,-82.6581
Mack,39.1503,-84.6792
Roma,26.4166,-99.006
Mountain Top,41.1353,-75.9045
Port Salerno,27.1461,-80.1895
Magalia,39.8228,-121.6078
Waipio,21.4143,-157.9965
Magnolia,33.2774,-93.2261
Emmaus,40.5352,-75.4978
Jackson,39.046,-82.6492
Nanakuli,21.3892,-158.1445
Webster,29.5317,-95.1188
Elizabethtown,40.1534,-76.5991
Show Low,34.2671,-110.0384
Maili,21.4134,-158.1702
River Edge,40.9268,-74.0387
Woods Cross,40.8731,-111.917
Byram,32.189,-90.2861
North Bellport,40.7868,-72.9457
Fort Bliss,31.8137,-106.4119
Highland,38.7602,-89.681
Lyndon,38.2644,-85.5891
Signal Hill,33.8029,-118.1681
Hailey,43.5141,-114.3
Scottsburg,38.6851,-85.783
Urbana,40.1085,-83.7542
Schiller Park,41.9586,-87.8693
Fenton,42.7994,-83.7144
Bayou Blue,29.6341,-90.6732
Los Alamitos,33.7972,-118.0594
Destrehan,29.9627,-90.3676
Minooka,41.4507,-88.2792
Gardere,30.3582,-91.1345
Cascades,39.0464,-77.3874
Hillsborough,37.5573,-122.3587
Gardnerville Ranchos,38.8872,-119.7426
Collegedale,35.0525,-85.0487
Summerfield,36.1973,-79.8997
Snyder,32.7133,-100.9113
Tarrytown,41.0647,-73.8673
Viera West,28.243,-80.7368
Wyandanch,40.7467,-73.3769
Fairfield,41.0061,-91.9669
Mount Sterling,38.0648,-83.9472
Ravenna,41.1613,-81.2421
Bellmawr,39.8665,-75.0941
Angola,41.6433,-85.0051
Coshocton,40.2618,-81.848
Mendota Heights,44.8815,-93.14
Haysville,37.5649,-97.3527
Tega Cay,35.039,-81.011
Dent,39.1922,-84.6593
Haddonfield,39.8955,-75.0346
Beachwood,39.9286,-74.2023
Bradford,41.9604,-78.6414
North Vernon,39.017,-85.6317
Travilah,39.0571,-77.2458
Kaneohe Station,21.4451,-157.7515
Winton,37.3854,-120.6173
Celina,40.5551,-84.5629
Hartsville,36.3921,-86.1568
Canyon Lake,33.6885,-117.2621
Burkburnett,34.0746,-98.5672
Lighthouse Point,26.2785,-80.0891
Eunice,30.4904,-92.4191
Greentree,39.8989,-74.9614
Westview,25.8826,-80.2415
DuBois,41.1225,-78.7564
Lamesa,32.7333,-101.9542
North Logan,41.7759,-111.8066
Berlin,44.4869,-71.2599
Waupun,43.6315,-88.738
Big Lake,45.3416,-93.7431
Hillsdale,41.9266,-84.6356
Broomall,39.9694,-75.3529
Gloucester City,39.8924,-75.1172
Grand Rapids,47.238,-93.5327
Hawaiian Paradise Park,19.5828,-154.9693
Arizona City,32.7506,-111.6707
Seymour,35.8761,-83.7742
Hormigueros,18.1437,-67.12
Camp Verde,34.5699,-111.8573
Weddington,35.0228,-80.7383
Ridgefield,40.8313,-74.0147
Poulsbo,47.7417,-122.6407
Stayton,44.8033,-122.7983
Springdale,39.2909,-84.476
Brookings,42.0697,-124.3003
Damascus,45.4233,-122.4437
Niles,41.8346,-86.2473
Fuller Heights,27.9226,-81.9978
Mango,27.9915,-82.307
Piedmont,37.8226,-122.23
Fitzgerald,31.7135,-83.2515
Huntingdon,40.5,-78.0097
Selma,29.5866,-98.3133
Satellite Beach,28.1782,-80.6019
Rossmoor,33.7886,-118.0803
Mayfield,36.737,-88.6446
Guttenberg,40.7927,-74.0048
Lanham,38.9621,-76.8421
Franklin Lakes,41.0086,-74.2083
Gulf Gate Estates,27.2587,-82.5065
Summit,41.7877,-87.8146
Yorktown,40.183,-85.5123
Town and Country,38.6317,-90.479
Fulton,43.3171,-76.4162
Mount Sinai,40.9372,-73.018
Princess Anne,38.2054,-75.6969
Jefferson Hills,40.2927,-79.9329
Lindon,40.3414,-111.7187
Maysville,38.6454,-83.7911
South Yarmouth,41.6692,-70.2005
Campton Hills,41.9499,-88.4166
Woodbury,41.3284,-74.1004
Rifle,39.5362,-107.7729
Bennettsville,34.6303,-79.6874
Walden,41.5603,-74.1879
Grove City,41.1572,-80.0894
Lexington Park,38.2543,-76.4415
Merriam,39.0186,-94.6933
Westwood,40.9878,-74.0308
Lower Burrell,40.5818,-79.7141
Valley Center,33.233,-117.0157
Silverton,45.0031,-122.7809
Wahpeton,46.2722,-96.6118
Bolivar,37.6057,-93.4174
Storm Lake,42.6431,-95.1969
Whitehall,43.4003,-86.3406
Orange Cove,36.6211,-119.3188
Lake Grove,40.8586,-73.1168
Moss Bluff,30.3039,-93.2051
Grosse Pointe Park,42.3794,-82.9288
Four Corners,29.6705,-95.6596
Grand Haven,43.0553,-86.2201
Two Rivers,44.1564,-87.5824
Lawrenceburg,35.2497,-87.3325
Clinton,34.4777,-81.8636
Dobbs Ferry,41.0127,-73.8698
Coamo,18.0765,-66.3638
Suffern,41.1138,-74.1421
Shiloh,39.9734,-76.792
Munhall,40.3937,-79.9004
Lake Morton-Berrydale,47.3325,-122.1032
Florence,43.9914,-124.1062
Browns Mills,39.9737,-74.5689
Guymon,36.6901,-101.4776
Pike Creek Valley,39.7296,-75.6993
Pompton Lakes,41.0024,-74.2859
Millsboro,38.593,-75.3118
Kings Mountain,35.2348,-81.3501
Sussex,43.1341,-88.2232
Pearsall,28.8885,-99.0988
Ocean City,39.2682,-74.6019
Largo,38.88,-76.8289
West Point,41.122,-112.0994
Gonzales,30.2132,-90.9234
Liberty Lake,47.6687,-117.1032
Spencer,43.1468,-95.1534
Chalco,41.1817,-96.1353
Saddlebrooke,32.5385,-110.8582
Decatur,40.8286,-84.9282
Heath,40.0241,-82.4412
New Albany,40.0802,-82.7883
Vermillion,42.7811,-96.9255
Manchester,37.4902,-77.5396
Cusseta,32.347,-84.787
Walker Mill,38.8754,-76.8862
Elkins,38.9237,-79.854
Halfway,39.6163,-77.77
Soquel,36.9978,-121.9482
Fort Meade,39.1058,-76.7438
Montgomery,39.2496,-84.3457
Lake Monticello,37.921,-78.3295
Lowes Island,39.0471,-77.3524
Kearney,39.355,-94.3598
Bacliff,29.5077,-94.988
Essex Junction,44.4902,-73.114
La Riviera,38.5683,-121.3544
Pleasant View,41.3249,-112.0011
Wasilla,61.577,-149.466
Forest,37.3728,-79.2831
Oak Grove,33.9809,-81.1438
River Forest,41.895,-87.8194
Cheval,28.1459,-82.5185
The Pinery,39.4462,-104.7591
Panthersville,33.7059,-84.2764
Smithville,39.3921,-94.5748
Mount Kisco,41.2018,-73.7282
Sierra Madre,34.1687,-118.0504
Totowa,40.9039,-74.2213
San Germán,18.0827,-67.046
Highland Park,42.4052,-83.0977
North Branch,45.5137,-92.9601
Winnemucca,40.9645,-117.7247
Castle Pines,39.4625,-104.8706
Burr Ridge,41.7485,-87.9198
Galena Park,29.7452,-95.2333
Myrtle Grove,34.123,-77.8834
Ludington,43.9573,-86.4434
Camden,33.5672,-92.8467
Bellmead,31.6025,-97.0896
Little Ferry,40.8463,-74.0388
Aguadilla,18.4382,-67.1536
Muskegon Heights,43.2024,-86.242
Mapleton,40.1188,-111.5742
Fruitland Park,28.86,-81.919
Arkadelphia,34.1255,-93.0725
Rochelle,41.9195,-89.0632
Gig Harbor,47.3353,-122.5964
Crestwood,41.6454,-87.7396
Farmersville,36.3053,-119.2083
Darby,39.921,-75.2611
Smithfield,36.9754,-76.6162
Gateway,26.5804,-81.7453
Raceland,29.7282,-90.6362
Sweet Home,44.4023,-122.7028
DeForest,43.2301,-89.3437
Cleveland,30.3374,-95.0931
Avon Park,27.5908,-81.5081
Northbrook,39.2467,-84.5796
Van Wert,40.865,-84.5879
Garden City,33.5927,-79.007
Hornell,42.3332,-77.6633
Pacific,38.4805,-90.7541
Newcastle,35.2404,-97.5998
Ketchikan,55.3556,-131.6698
Alamosa,37.4751,-105.8769
Lansdowne,39.9408,-75.276
Toccoa,34.5807,-83.3256
Brooklyn,41.4349,-81.7498
Saks,33.7118,-85.8536
Millington,35.335,-89.8991
Georgetown,38.6894,-75.3872
Ogdensburg,44.7088,-75.4717
Wyomissing,40.3317,-75.9703
Petal,31.3477,-89.2359
Anderson,40.4497,-122.295
North Lindenhurst,40.7072,-73.3859
Monroe,42.603,-89.6382
Atchison,39.5625,-95.1367
Highland City,27.9633,-81.8781
Kapaa,22.091,-159.352
Waterloo,38.3403,-90.1538
Wyndham,37.6924,-77.6123
Norton,36.9314,-82.6262
Fairfield,33.4747,-86.9194
Greencastle,39.6431,-86.8419
Covington,30.4808,-90.1122
Three Rivers,41.9465,-85.6281
Timonium,39.4463,-76.6083
Lincoln Village,39.9532,-83.1314
Morro Bay,35.3681,-120.8481
Lowell,41.2921,-87.4184
Paris,36.2934,-88.3065
Ironton,38.5319,-82.6777
Star,43.7013,-116.4934
Fairview,37.676,-122.048
Pasadena Hills,28.2881,-82.238
Richmond Heights,25.6347,-80.372
Milton,30.6286,-87.0522
San Diego Country Estates,33.0093,-116.7874
Columbia,38.4581,-90.2156
Roscoe,42.4256,-89.0083
Jefferson,29.9609,-90.1554
Little Canada,45.0244,-93.0863
Rosaryville,38.7672,-76.8266
Wapakoneta,40.5663,-84.1915
Alpine,40.4629,-111.7724
Farmington,42.4614,-83.3784
Doctor Phillips,28.4476,-81.4922
Exeter,36.294,-119.1459
Martin,36.3386,-88.8513
Gifford,27.6747,-80.4102
Bernalillo,35.3127,-106.5537
Pine Castle,28.4651,-81.374
Point Pleasant,38.8529,-82.1303
Cape Canaveral,28.3933,-80.605
Sweetwater,32.4693,-100.4092
Fairview Shores,28.602,-81.3948
Jacinto City,29.7663,-95.241
Worth,41.6877,-87.7916
Portage,43.5489,-89.4658
Tanaina,61.656,-149.4272
Bedford Heights,41.4042,-81.5053
Fox Lake,42.4239,-88.1844
Oak Hills,34.3912,-117.4125
Linthicum,39.2088,-76.6625
Fountain Inn,34.6994,-82.1999
New Baltimore,38.7495,-77.7151
Wellington,40.7,-105.0054
Kendallville,41.4441,-85.2578
Sumner,47.2189,-122.2338
Pine Hill,39.7879,-74.9857
Forestville,39.0711,-84.3389
Hudson,42.2515,-73.7859
Shasta Lake,40.679,-122.3775
Dayton,35.4912,-85.012
Rodeo,38.0368,-122.2526
West Point,33.6064,-88.6571
Vidor,30.1291,-93.9967
New Port Richey East,28.2605,-82.693
Bellefontaine Neighbors,38.7529,-90.228
Vermilion,41.4103,-82.3214
Bonham,33.588,-96.1901
Kennett,36.2403,-90.0481
Troy,38.7266,-89.8973
Fort Bragg,39.4399,-123.8013
Lyons,41.8121,-87.8192
Miami Shores,25.867,-80.1779
East Whittier,33.9244,-117.9887
Columbia,40.0348,-76.4944
Beverly Hills,42.522,-83.2423
Lexington,40.7779,-99.7461
Richmond Heights,41.5589,-81.5029
Sedona,34.8574,-111.7951
Summerville,34.4787,-85.3491
Union City,36.4268,-89.0474
Vernon,34.148,-99.3
South Huntington,40.8225,-73.3921
Fort Madison,40.6207,-91.3509
Nanticoke,41.2004,-76.0003
Hillsdale,41.0074,-74.044
Comstock Park,43.0438,-85.6779
Fredonia,42.4407,-79.3319
Helena-West Helena,34.5314,-90.6201
Park Forest Village,40.7996,-77.9084
Forest Acres,34.0324,-80.9716
Reading,39.2243,-84.4333
Vashon,47.4122,-122.4726
Arden Hills,45.0721,-93.167
Pine Ridge,28.933,-82.4761
Medulla,27.957,-81.9866
Independence,44.8551,-123.1948
Doraville,33.9072,-84.2711
Boulder Hill,41.7112,-88.3353
Cypress Gardens,28.0036,-81.6857
Pebble Creek,28.1583,-82.3411
Melvindale,42.2802,-83.1782
Sauk Village,41.4905,-87.5706
Clearfield,41.0216,-78.439
Pella,41.4051,-92.9177
Lake Stickney,47.8709,-122.2596
Sparta,43.9378,-90.8131
Box Elder,44.1121,-103.0827
Middle Island,40.8857,-72.9454
Barrington,42.1515,-88.1281
Great Neck,40.8028,-73.7332
Fort Lupton,40.0831,-104.8024
Victoria,44.8634,-93.6586
Gunbarrel,40.0634,-105.1714
Bluffton,40.7424,-85.173
Waverly,42.725,-92.4708
West Haverstraw,41.2063,-73.9883
Fife,47.2328,-122.3518
Bound Brook,40.5676,-74.5383
Somers Point,39.3167,-74.6066
Woodmere,29.8493,-90.0751
Gages Lake,42.3519,-87.9828
Asbury Lake,30.0472,-81.7855
Pike Road,32.2934,-86.0902
Havre,48.5427,-109.6803
Snohomish,47.9276,-122.0968
Citrus,34.1161,-117.889
Waynesville,35.4854,-82.9995
Clarion,41.2106,-79.3803
Kutztown,40.5213,-75.7772
Danville,39.7603,-86.5076
Vienna,39.324,-81.5383
Manville,40.5421,-74.5892
Bel Air,39.5348,-76.346
Warr Acres,35.5285,-97.6182
Franklin,36.7178,-86.5595
Tipp City,39.9643,-84.1858
Struthers,41.051,-80.592
Lincoln Park,40.9239,-74.3035
Waldwick,41.0134,-74.1259
Shawano,44.7748,-88.5843
Red Bank,33.9296,-81.2321
Progress,40.2905,-76.8382
Fairmount,43.0414,-76.2485
Cedar Hills,40.4135,-111.753
Hobart,44.4967,-88.1602
Le Mars,42.7809,-96.1743
Cresson,40.4626,-78.5866
Harrisonville,38.6529,-94.3467
Clinton,36.0981,-84.1283
Brandon,43.5928,-96.5799
Nolensville,35.9572,-86.672
Isabela,18.4991,-67.022
Wood River,38.8631,-90.0773
Friendly,38.7601,-76.9642
Charter Oak,34.1025,-117.8564
Sleepy Hollow,41.0936,-73.8724
Fair Oaks Ranch,29.7468,-98.6375
Holmen,43.9699,-91.2661
Croydon,40.0911,-74.8975
Coweta,35.968,-95.6543
Fairmont,43.6441,-94.4621
Warrenton,38.7176,-77.7975
Progress Village,27.8832,-82.3593
Pleasant Hill,41.5868,-93.4952
Waggaman,29.9373,-90.2354
Capitola,36.9772,-121.9538
Laurens,34.5022,-82.0207
Midland,47.1734,-122.412
Bull Mountain,45.4126,-122.8322
Flat Rock,42.0991,-83.2716
Quartz Hill,34.6527,-118.2163
Molalla,45.1502,-122.5844
Scotchtown,41.4759,-74.3682
Fort Oglethorpe,34.9319,-85.246
Del Aire,33.9168,-118.3693
Alcoa,35.8073,-83.9752
Country Club,37.9687,-121.3408
Lake Arbor,38.907,-76.8299
Garden Acres,37.9637,-121.2296
Orland,39.7461,-122.1856
Helotes,29.5693,-98.6956
Bee Ridge,27.2855,-82.4731
Key Largo,25.1224,-80.412
Timberlane,29.8781,-90.0303
Westphalia,38.8385,-76.8231
Wabash,40.8034,-85.8301
Winterville,35.5287,-77.3994
Clay,33.6976,-86.607
Celebration,28.3102,-81.551
St. Albans,38.3769,-81.8198
Mission,39.027,-94.6568
Berwick,41.0555,-76.2492
Watervliet,42.7243,-73.7068
Alachua,29.7778,-82.4831
Kinnelon,40.9847,-74.3862
Ventnor City,39.3457,-74.486
Rockcreek,45.5525,-122.8757
Inwood,40.6218,-73.7507
White City,42.4316,-122.8322
Emmett,43.8685,-116.489
Sugar Grove,41.7758,-88.448
River Grove,41.9243,-87.8379
Pingree Grove,42.0857,-88.4362
Fort Irwin,35.2476,-116.6834
Northampton,40.6866,-75.4904
Ellisville,38.5897,-90.5884
Madera Acres,37.0123,-120.0799
Gloucester Point,37.2767,-76.5043
Marina del Rey,33.9765,-118.4486
Brandywine,38.6963,-76.8846
Stonegate,39.5356,-104.8033
Carroll,42.0699,-94.8647
Port Townsend,48.122,-122.7872
Coffeyville,37.0518,-95.618
West Perrine,25.6061,-80.3639
Chillicothe,39.7953,-93.5499
Lake Barcroft,38.8514,-77.1579
Burtonsville,39.1166,-76.9356
Franklin,43.4499,-71.6691
Robertsdale,30.5534,-87.7023
East Rockaway,40.6432,-73.6672
Baker City,44.7749,-117.832
New Hyde Park,40.7324,-73.6858
Itasca,41.9773,-88.0182
Brookdale,40.8348,-74.1798
Jennings,30.2233,-92.6582
Woodbury,39.8379,-75.1524
Mentone,34.0609,-117.1108
Little River,33.8787,-78.6393
Cody,44.5212,-109.0549
Vega Alta,18.4152,-66.3211
Mooresville,39.6022,-86.3681
Conning Towers Nautilus Park,41.3855,-72.0686
Westgate,26.6994,-80.0989
George Mason,38.8355,-77.3185
Fort Salonga,40.906,-73.2992
Russellville,34.5056,-87.7282
North Bend,43.4075,-124.2364
Clarksville,35.457,-93.4803
Philipsburg,40.8952,-78.2145
Denham Springs,30.4743,-90.9594
Scaggsville,39.1416,-76.8843
Corte Madera,37.9238,-122.5129
Jewett City,41.607,-71.9807
Cuero,29.1024,-97.2871
Budd Lake,40.8733,-74.7374
Columbia City,41.1612,-85.4855
Blacklick Estates,39.9049,-82.8655
East Aurora,42.7666,-78.6172
Rio Vista,38.1763,-121.7025
Alexandria,38.9621,-84.386
Eidson Road,28.6677,-100.4787
Pájaros,18.3609,-66.2184
West Athens,33.9235,-118.3033
Boaz,34.1985,-86.1529
Chesapeake Ranch Estates,38.3574,-76.4147
Countryside,39.0518,-77.4124
St. Francis,42.9716,-87.8729
Holualoa,19.6238,-155.9269
East Rutherford,40.8179,-74.0854
Fort Valley,32.552,-83.8819
Commerce,33.2421,-95.8991
West Tawakoni,32.8976,-96.0217
Warrenton,38.8187,-91.1384
Marysville,42.9084,-82.4806
Marlton,39.9016,-74.9297
Greenville,43.1797,-85.2533
Rio del Mar,36.9607,-121.8807
Picture Rocks,32.3274,-111.2557
Cameron,39.7469,-94.2364
Waterford,37.6429,-120.7553
Memphis,27.5435,-82.5607
Fort Stewart,31.8818,-81.6105
Port Wentworth,32.1942,-81.1984
Yorkshire,38.7882,-77.4495
Aiea,21.3865,-157.9232
Hermantown,46.8058,-92.2407
Winfield,41.8776,-88.1507
Oxford,36.3155,-78.5848
Cold Springs,39.6927,-119.9775
Keansburg,40.4471,-74.1316
Powdersville,34.7825,-82.4958
La Plata,38.5352,-76.9701
Merrill,45.182,-89.6995
Bithlo,28.5644,-81.1074
Chevy Chase,38.9943,-77.0737
Wilmore,37.8786,-84.6545
Maywood,40.9025,-74.0634
Rainbow City,33.9337,-86.0922
Howell,42.6078,-83.9339
Pleasant Grove,33.4936,-86.9782
Blackhawk,37.816,-121.9071
Hope,33.6682,-93.5895
Roxboro,36.3879,-78.9812
Bishop,37.3665,-118.3958
Middletown,40.201,-76.7289
Greenville,41.4052,-80.3837
St. Pete Beach,27.7235,-82.7387
Rice Lake,45.4863,-91.7447
North Gates,43.1718,-77.7064
Alderwood Manor,47.8147,-122.2672
Ecorse,42.2489,-83.1399
Harleysville,40.2791,-75.3872
Fairview,45.5471,-122.4391
The Village,35.5706,-97.5567
Eagle Point,42.4677,-122.8016
Craig,40.517,-107.5555
Willoughby Hills,41.5873,-81.4333
Walterboro,32.901,-80.676
White Meadow Lake,40.924,-74.5121
Mount Vista,45.7373,-122.6315
Lowell,36.2561,-94.1532
Silsbee,30.3456,-94.1764
Harvard,42.43,-88.6217
Central City,37.2962,-87.128
Tell City,37.9528,-86.7597
Lambertville,41.7502,-83.625
Roxborough Park,39.4492,-105.0746
Rye Brook,41.0303,-73.6865
Reedsburg,43.5347,-89.9965
Laurel,27.1446,-82.4618
Fair Oaks,33.9192,-84.5444
DuPont,47.1079,-122.6496
Mound,44.9328,-93.6591
Jessup,39.1457,-76.7745
Boiling Springs,35.045,-81.9779
Wakefield-Peacedale,41.4461,-71.5004
Erwin,36.1456,-82.4115
Rigby,43.6735,-111.9126
Fort Stockton,30.8926,-102.8844
Airway Heights,47.646,-117.5792
Parsons,37.3405,-95.2959
Fayetteville,35.149,-86.5634
Meadowbrook,33.3932,-86.7041
Lititz,40.154,-76.3044
Siler City,35.7252,-79.4561
Platte City,39.3576,-94.7655
Lantana,33.092,-97.1216
Woodfield,34.0587,-80.9309
Mount Airy,39.3743,-77.1535
Carencro,30.3126,-92.0387
Winslow,35.0253,-110.7098
Ruidoso,33.3647,-105.6432
Hondo,29.3531,-99.162
Miles City,46.4059,-105.8385
Brownsville,35.589,-89.2578
Manistee,44.244,-86.3242
Rayne,30.2403,-92.2668
Augusta,37.6955,-96.9921
New Richmond,45.1249,-92.5377
Greenwood,35.2134,-94.2408
Monticello,33.6258,-91.7934
Bladensburg,38.9424,-76.9263
St. Stephens,35.7641,-81.2746
Little Falls,45.9833,-94.36
Bryan,41.4706,-84.5484
Amityville,40.6696,-73.4156
Tomah,43.9879,-90.4999
Brunswick,39.318,-77.6253
Roanoke,33.0148,-97.2268
Francisville,39.1067,-84.7277
Hickam Housing,21.3311,-157.9474
Navasota,30.3874,-96.0895
Flowood,32.3359,-90.0802
Pryor Creek,36.2998,-95.3102
Bardmoor,27.8575,-82.7534
Bloomfield,36.7401,-107.9734
Cairo,30.8791,-84.205
Dayton,39.258,-119.5677
Boonville,38.9588,-92.7471
Louisville,40.8371,-81.2643
Beverly Hills,28.9175,-82.4541
Brownfield,33.1757,-102.273
Hackettstown,40.854,-74.8257
Stuarts Draft,38.0245,-79.0308
Bay Minette,30.893,-87.7912
Golden Hills,35.1512,-118.5024
Edwards,39.6215,-106.6183
Woodmoor,39.1063,-104.8456
Saline,42.1741,-83.778
St. Augustine Shores,29.8039,-81.3086
Madras,44.6425,-121.1315
Clinton,35.0005,-78.3311
Heath,32.8444,-96.4679
Claymont,39.8032,-75.4606
Stansbury Park,40.6356,-112.3054
Rotonda,26.8845,-82.2791
Marlboro Village,38.8307,-76.7699
Lenoir City,35.811,-84.2818
Birch Bay,48.923,-122.7543
Hartland,43.1027,-88.3399
Waihee-Waiehu,20.9188,-156.5063
College Place,46.0419,-118.3879
Liberty,30.0379,-94.788
Zimmerman,45.4416,-93.5981
Wesley Chapel,34.9985,-80.6905
Wood-Ridge,40.8507,-74.0878
Detroit Lakes,46.806,-95.8449
Fultondale,33.6177,-86.8015
North College Hill,39.2174,-84.552
Cross Lanes,38.4351,-81.7706
Marathon,24.7262,-81.0376
Westwood,42.303,-85.6286
Brentwood,40.3734,-79.9757
Lexington,37.7825,-79.444
Bohemia,40.7717,-73.1271
Hernando,28.9451,-82.3781
Cheat Lake,39.6672,-79.8565
Harahan,29.9374,-90.203
Washington Terrace,41.1683,-111.9783
Sultan,47.871,-121.8043
Muncy,41.2021,-76.7854
Madeira,39.1856,-84.3734
Anthony,32.0132,-106.5984
Gridley,39.3622,-121.6971
Kendall Park,40.4138,-74.5626
Girard,41.1666,-80.6963
Hillview,38.0563,-85.6848
Burlington,48.4676,-122.3298
Steger,41.4723,-87.6176
Sans Souci,34.8901,-82.4241
White Marsh,39.3819,-76.4573
Spanish Fort,30.7257,-87.8601
Lake Elmo,44.9944,-92.9031
Bethalto,38.9014,-90.0467
Cloverdale,38.7961,-123.0151
Independent Hill,38.6404,-77.409
Good Hope,33.7706,-117.2772
Lynwood,41.5234,-87.5508
Basalt,39.3663,-107.0414
Ivins,37.1742,-113.6809
Wagoner,35.9641,-95.379
St. Marys,40.5475,-84.3931
Elwood,40.2744,-85.837
Woodlyn,39.8774,-75.3445
South Amboy,40.4852,-74.2831
Bloomingdale,36.5793,-82.5096
Sabana Grande,18.0821,-66.9673
Sullivan,38.2129,-91.1636
Rensselaer,42.6465,-73.7328
Audubon,40.1304,-75.428
Calimesa,33.9874,-117.0542
Dunn Loring,38.8945,-77.2316
Flossmoor,41.5391,-87.6857
Beckett Ridge,39.3448,-84.4381
Plymouth,42.3718,-83.468
Ridgefield,45.8114,-122.705
Hooper,41.1599,-112.2871
Rathdrum,47.7995,-116.8908
Thief River Falls,48.1112,-96.1771
Fairview,35.9815,-87.1291
Fairview,33.1399,-96.6116
Anaconda,46.0607,-113.0679
Murrells Inlet,33.5566,-79.0593
Union,34.7235,-81.6248
Woodburn,38.8503,-77.2322
Monett,36.922,-93.9261
Grinnell,41.7361,-92.7244
Jersey Shore,41.2012,-77.2666
Grosse Pointe Farms,42.4067,-82.8992
